CLIENT_ID;SEX;CHILD_FLAG;REALTY_FLAG;ACCOUNTS_FLAG;E_MAIL_FLAG;DCI;PROFIT_FAMILY;UCI;FOREIGN_PASSPORT_FLAG;STANDING_IN_MONTHS_LAST;EDUCATION;TRANSPORT_AMOUNT;Target
1056;0;0;1;0;1;2730.0000;2730.0000;0.0000;0;49;4;0;1
1057;1;0;0;1;1;0.0000;6180.5801;0.0000;0;0;4;0;1
1058;1;1;1;0;0;1990.3800;22900.0000;15000.0000;0;60;6;0;1
1059;1;0;0;0;0;33535.1211;33535.1211;0.0000;0;16;4;1;1
1060;1;0;1;0;0;12190.4697;12190.4697;0.0000;0;60;3;0;1
1061;1;1;0;0;0;21282.1699;38500.0000;17000.0000;0;62;3;0;1
1062;0;1;0;0;0;26792.1191;26792.1191;0.0000;0;56;5;0;1
1063;0;1;0;1;0;0.0000;12000.0000;0.0000;0;9;6;0;1
1064;0;0;0;1;1;0.0000;29900.0000;10000.0000;0;27;4;1;1
1065;0;1;1;0;0;8742.1797;8742.1797;0.0000;0;168;6;0;1
1066;0;1;1;0;0;13594.1699;28000.0000;0.0000;0;0;7;0;1
1067;1;1;0;0;0;8943.7500;18943.7500;10000.0000;0;60;5;0;1
1068;0;0;1;0;0;6727.2900;14727.2900;8000.0000;0;24;5;0;1
1069;1;0;1;0;1;62032.1914;62000.0000;0.0000;0;70;3;0;1
1070;0;0;0;1;1;0.0000;45000.0000;0.0000;1;0;4;0;1
1071;0;0;0;0;0;13050.0000;30000.0000;2000.0000;0;25;5;0;1
1072;0;0;1;0;0;1560.0000;3900.0000;2340.0000;0;0;4;0;1
1073;0;0;0;0;1;6948.7002;7000.0000;0.0000;0;6;4;0;1
1074;0;1;1;0;0;10440.0000;50000.0000;0.0000;0;20;3;0;1
1075;0;0;0;0;1;12471.4697;36471.4688;0.0000;0;18;4;0;1
1076;0;1;1;0;1;43500.0000;88000.0000;20000.0000;1;24;5;0;1
1077;1;0;1;0;1;25754.1406;25754.1406;0.0000;0;8;4;0;1
1078;0;0;0;0;0;11304.6104;22304.6094;0.0000;0;18;6;0;1
1079;0;0;0;0;0;6357.0801;14757.0801;8400.0000;0;60;5;0;1
1080;1;1;0;0;1;12831.6904;50000.0000;0.0000;0;32;6;0;1
1081;0;1;0;0;0;6376.7500;24376.7500;18000.0000;0;36;6;0;1
1082;0;1;1;0;1;22672.3301;42672.3281;20000.0000;0;80;3;0;0
1083;1;0;1;0;1;69600.0000;230000.0000;100000.0000;1;18;3;2;0
1084;0;1;1;0;0;69015.3438;69015.3438;0.0000;1;37;3;1;0
1085;1;1;1;0;1;68266.4375;68266.4375;0.0000;0;158;4;2;0
1086;0;1;0;0;1;54878.3281;72000.0000;0.0000;1;75;3;1;0
1087;1;1;0;0;0;32146.5000;32146.5000;0.0000;0;60;3;0;0
1088;0;0;0;0;0;17400.0000;50000.0000;0.0000;0;49;5;0;0
1089;1;0;0;0;0;28855.0000;40000.0000;0.0000;1;26;3;0;0
1090;1;0;0;0;0;41928.4297;41928.4297;0.0000;1;47;5;1;0
1091;1;1;1;0;0;6960.0000;60000.0000;40000.0000;0;11;5;0;0
1092;1;1;1;0;0;10077.0596;21577.0605;3000.0000;0;40;6;1;0
1093;1;1;1;0;0;23085.2402;32085.2402;0.0000;0;67;5;0;0
1094;1;0;1;0;0;19415.9492;24415.9492;5000.0000;0;256;5;0;0
1095;0;1;1;0;0;27726.9395;55000.0000;0.0000;0;46;5;0;0
1096;1;0;1;0;0;32187.4609;60000.0000;0.0000;0;28;3;0;0
1097;0;1;1;0;0;17470.7598;42470.7617;0.0000;0;31;5;0;0
1098;0;1;1;0;0;12811.6201;16000.0000;4000.0000;0;222;5;0;0
1099;0;1;1;0;0;5744.4302;15744.4297;10000.0000;0;19;5;0;0
1100;0;1;1;0;0;13973.0703;48000.0000;14000.0000;0;16;5;0;0
1101;1;1;0;0;0;28151.4707;38149.0000;0.0000;1;44;3;1;0
1102;0;0;1;0;0;9538.3896;9538.3896;0.0000;0;46;5;0;0
1103;0;1;0;0;0;19060.8301;19060.8301;0.0000;0;27;5;0;0
1104;0;1;0;0;0;8764.2695;23000.0000;0.0000;0;32;6;0;0
1105;0;1;1;0;0;31396.1504;60000.0000;0.0000;0;12;5;1;0
1106;1;1;0;0;0;12866.0400;30000.0000;11500.0000;0;34;5;0;0
1107;0;1;1;0;0;22185.0000;36685.0000;0.0000;0;40;3;1;0
1108;0;1;0;0;1;10888.0000;14888.0000;4000.0000;0;103;5;0;0
1109;0;1;1;0;0;17400.0000;40000.0000;0.0000;0;6;3;0;0
1110;1;1;1;0;0;18312.5996;25312.5996;0.0000;0;28;5;0;0
1111;0;0;0;0;1;39676.9688;39676.9688;0.0000;1;17;3;0;0
1112;1;1;1;0;0;28996.7109;45000.0000;0.0000;0;218;5;1;0
1113;0;1;1;0;0;21346.3008;36346.3008;0.0000;0;94;5;0;0
1114;0;0;1;0;0;18979.6406;18979.6406;0.0000;0;36;3;0;0
1115;1;1;0;0;0;24086.6504;36486.6484;0.0000;0;33;5;1;0
1116;1;0;1;0;0;20184.0000;56284.0000;28000.0000;1;33;5;1;0
1117;1;0;1;0;0;6264.0000;35000.0000;9250.0000;0;15;3;0;0
1118;1;1;1;0;1;33198.3984;70000.0000;0.0000;0;18;2;1;0
1119;0;1;0;0;0;8463.2598;10000.0000;0.0000;1;74;5;0;0
1120;1;0;0;0;1;33091.8789;50000.0000;0.0000;0;30;4;0;0
1121;1;1;1;0;0;53995.6797;73995.6797;0.0000;0;205;3;1;0
1122;0;0;1;0;0;28959.6094;28959.6094;0.0000;0;221;5;0;0
1123;1;0;0;1;0;13926.1396;13926.1396;0.0000;0;323;1;0;0
1124;0;1;1;0;0;34666.8086;34666.8086;0.0000;0;65;3;0;0
1125;1;0;1;0;0;20588.4004;55588.3984;15000.0000;0;51;2;1;0
1126;0;1;0;0;0;2492.8301;45000.0000;30000.0000;0;84;5;0;0
1127;1;0;1;0;0;9774.0000;55000.0000;0.0000;0;377;3;0;0
1128;0;1;1;0;1;17185.1895;17000.0000;0.0000;0;24;3;0;0
1129;0;1;1;0;0;10263.9102;18263.9102;8000.0000;0;57;3;0;0
1130;0;1;0;0;1;24538.0508;54000.0000;0.0000;0;17;5;0;0
1131;0;1;0;0;0;10297.9502;30000.0000;0.0000;0;16;3;0;0
1132;1;1;1;0;0;10127.5098;60127.5117;30000.0000;0;60;3;1;0
1133;1;1;1;0;0;20374.9395;28174.9395;1800.0000;0;172;3;1;0
1134;1;1;1;0;1;25452.9805;130000.0000;0.0000;1;25;3;1;0
1135;1;1;0;0;0;21757.7598;25000.0000;0.0000;0;180;3;1;0
1136;0;1;1;0;1;110324.6719;210000.0000;0.0000;1;28;5;1;0
1137;1;1;1;0;1;12156.8496;20000.0000;0.0000;0;60;3;1;0
1138;1;1;1;1;0;0.0000;10000.0000;0.0000;0;96;5;1;0
1139;0;1;1;0;0;22001.4395;42001.4414;0.0000;0;189;3;1;0
1140;0;0;1;1;1;0.0000;30000.0000;0.0000;1;0;3;0;0
1141;1;1;1;1;0;0.0000;40000.0000;0.0000;0;0;5;1;0
1142;0;1;0;0;0;84263.2500;100000.0000;0.0000;1;53;5;0;0
1143;1;1;0;0;0;8799.4902;40000.0000;15000.0000;0;60;5;0;0
1144;0;1;0;0;1;9224.8301;40000.0000;0.0000;0;196;5;0;0
1145;0;1;0;1;0;0.0000;22000.0000;0.0000;0;0;5;0;0
1146;1;1;1;0;1;71340.0000;100000.0000;7200.0000;1;8;3;1;0
1147;0;1;0;0;1;25000.0703;60000.0000;0.0000;0;36;4;1;0
1148;0;1;1;0;1;17400.0000;40000.0000;0.0000;1;124;3;1;0
1149;0;1;0;0;0;7961.4302;21500.0000;14000.0000;0;53;5;0;0
1150;0;1;1;0;0;18879.2598;18879.2598;0.0000;0;212;5;0;0
1151;1;1;0;0;0;68299.3984;100000.0000;0.0000;1;86;3;1;0
1152;1;1;0;0;0;12558.8896;31000.0000;2000.0000;0;36;5;0;0
1153;1;1;1;0;0;35235.0000;40000.0000;0.0000;0;18;5;0;0
1154;0;0;0;0;0;12238.6797;27238.6797;0.0000;0;12;6;1;0
1155;0;0;1;0;1;28889.7598;28889.7598;0.0000;1;17;3;0;0
1156;1;1;1;0;0;13050.0000;20050.0000;7000.0000;0;60;4;0;0
1157;0;1;1;0;0;10631.0898;10631.0898;0.0000;0;16;3;0;0
1158;1;0;1;0;1;16833.0508;20833.0508;4000.0000;0;31;4;0;0
1159;0;1;1;0;1;12615.0000;28000.0000;0.0000;0;188;2;2;0
1160;0;1;1;1;0;0.0000;32886.6992;0.0000;0;300;5;0;0
1161;0;1;1;0;1;57963.6797;62963.6797;5000.0000;1;62;2;1;0
1162;0;1;0;0;1;12049.8896;37049.8906;5000.0000;0;159;5;0;0
1163;0;1;1;0;0;14809.3398;19000.0000;0.0000;0;17;3;0;0
1164;0;0;1;1;0;0.0000;17000.0000;0.0000;0;0;5;0;0
1165;0;0;1;0;1;74290.0000;74290.0000;0.0000;1;192;3;1;0
1166;0;1;0;1;0;0.0000;21609.0000;15400.0000;1;0;5;0;0
1167;1;0;0;0;0;130500.0000;130500.0000;0.0000;0;62;3;1;0
1168;0;1;0;0;0;17353.9199;32000.0000;0.0000;0;256;3;0;0
1169;0;1;0;0;0;6021.0000;36000.0000;0.0000;0;8;5;0;0
1170;0;0;1;0;0;55142.0586;55142.0586;0.0000;1;76;3;1;0
1171;1;1;0;0;0;30624.0000;63000.0000;12000.0000;1;26;3;0;0
1172;0;0;1;0;0;8729.0000;40000.0000;7000.0000;0;63;5;0;0
1173;1;1;1;0;1;108868.7109;115000.0000;0.0000;1;118;3;0;0
1174;1;1;1;0;1;18009.0000;58009.0000;25000.0000;1;29;4;1;0
1175;0;0;1;0;0;39150.0000;64150.0000;0.0000;0;44;3;0;0
1176;0;1;1;0;0;12865.8496;31000.0000;0.0000;0;17;5;0;0
1177;0;1;1;0;1;137372.8438;260000.0000;0.0000;1;99;3;1;0
1178;0;0;0;0;0;9807.7197;25000.0000;0.0000;0;92;6;0;0
1179;1;0;1;0;0;11540.0000;20000.0000;0.0000;0;72;4;1;0
1180;0;1;1;0;0;34072.0000;44000.0000;10000.0000;1;72;3;0;0
1181;0;1;1;0;0;13050.0000;28050.0000;15000.0000;0;6;5;0;0
1182;1;1;1;0;1;96941.2031;110000.0000;0.0000;1;73;3;1;0
1183;0;1;1;0;0;6188.8301;30000.0000;0.0000;0;8;5;1;0
1184;1;1;1;0;0;6583.6001;12000.0000;0.0000;0;39;5;0;0
1185;1;1;1;0;1;18919.4902;32919.4883;0.0000;0;60;5;1;0
1186;0;0;0;0;1;12279.9102;33279.9102;0.0000;1;41;3;0;0
1187;0;0;1;0;0;12417.3496;50000.0000;0.0000;0;16;3;0;0
1188;1;1;0;0;0;27553.0000;40000.0000;5000.0000;0;73;3;1;0
1189;1;1;0;0;0;22182.0996;28000.0000;0.0000;1;40;3;0;0
1190;0;1;1;0;0;11310.0000;61310.0000;10000.0000;0;53;3;0;0
1191;1;1;0;0;1;35614.6602;52000.0000;0.0000;0;56;3;1;0
1192;0;0;1;0;0;9263.9805;9263.9805;0.0000;1;60;5;0;0
1193;1;0;0;0;0;8265.0000;9500.0000;0.0000;0;18;4;1;0
1194;0;1;1;0;0;37418.8906;62418.8906;0.0000;0;341;3;1;0
1195;0;1;0;0;0;9048.3203;20000.0000;0.0000;0;180;5;0;0
1196;0;0;1;0;1;32917.3711;28000.0000;0.0000;0;71;2;1;0
1197;1;1;0;0;0;16420.4902;16420.4902;0.0000;0;8;5;1;0
1198;1;0;1;0;0;12180.0000;35000.0000;3000.0000;1;132;5;1;0
1199;0;1;0;0;0;8700.0000;33700.0000;10000.0000;0;26;5;0;0
1200;0;1;1;0;0;9865.0000;24865.0000;5000.0000;0;86;3;0;0
1201;1;0;0;0;0;28661.0000;28661.0000;0.0000;0;109;3;1;0
1202;1;1;0;0;0;45087.7383;70000.0000;0.0000;1;17;3;1;0
1203;0;1;0;0;0;5368.7798;20000.0000;0.0000;0;13;3;0;0
1204;0;1;1;0;0;28464.0000;60000.0000;0.0000;0;44;3;0;0
1205;1;0;0;0;0;8270.9102;40000.0000;15000.0000;0;8;6;1;0
1206;0;0;0;0;0;14595.5000;30000.0000;0.0000;0;10;3;0;0
1207;1;0;0;0;0;8700.0000;20000.0000;7000.0000;0;28;5;0;0
1208;1;1;1;0;0;474058.0000;544058.0000;50000.0000;1;56;3;0;0
1209;1;0;1;0;0;27880.2109;27880.2109;0.0000;1;65;5;0;0
1210;0;1;0;0;0;14714.2305;14714.2305;0.0000;0;20;5;0;0
1211;0;1;1;0;0;9586.5996;13586.5996;0.0000;0;12;5;0;0
1212;0;0;0;0;0;5830.0000;27000.0000;0.0000;0;184;5;0;0
1213;0;1;1;0;0;19811.2793;20000.0000;0.0000;0;181;3;0;0
1214;0;1;1;0;0;42877.2188;42877.2188;0.0000;0;32;3;0;0
1215;1;1;0;0;0;44000.0000;100000.0000;50000.0000;0;59;3;1;0
1216;0;0;1;0;0;10524.2002;10524.2002;0.0000;0;56;5;0;0
1217;1;1;1;0;0;26684.3301;41684.3281;12204.0000;0;15;5;1;0
1218;0;0;0;0;1;26853.0801;26853.0801;0.0000;0;47;3;1;0
1219;1;0;1;0;0;28515.3008;28515.3008;0.0000;0;56;5;0;0
1220;1;0;1;0;0;6942.4800;18884.9609;11942.4805;0;7;5;0;0
1221;1;0;0;0;1;11032.0400;19000.0000;5000.0000;0;23;5;0;0
1222;1;1;1;0;0;19140.0000;50000.0000;0.0000;1;45;3;1;0
1223;1;1;1;0;1;14015.8398;115000.0000;72000.0000;0;23;3;1;0
1224;1;0;0;0;0;7648.3501;30000.0000;8000.0000;0;35;5;0;0
1225;1;0;1;0;0;31154.3301;31154.3301;0.0000;0;12;3;1;0
1226;0;1;1;0;0;51876.8984;151876.9062;0.0000;1;192;3;0;0
1227;1;0;0;0;1;27365.1406;27365.1406;0.0000;1;40;5;0;0
1228;1;1;1;0;0;87557.7500;184000.0000;0.0000;1;121;3;1;0
1229;0;1;1;0;0;19717.4707;30000.0000;0.0000;0;57;3;0;0
1230;1;1;1;0;0;8363.7100;15872.8604;0.0000;0;60;5;1;0
1231;1;1;1;0;0;8986.2900;20000.0000;0.0000;0;17;3;0;0
1232;0;1;1;1;0;0.0000;11000.0000;0.0000;0;114;5;0;0
1233;0;1;1;0;0;211875.1875;226000.0000;0.0000;1;27;3;2;0
1234;1;1;1;0;0;55838.0117;65838.0078;0.0000;0;137;3;1;0
1235;1;1;1;0;1;55724.7891;55724.7891;0.0000;1;39;3;1;0
1236;1;1;0;0;0;43767.3086;43767.3086;0.0000;0;35;6;0;0
1237;1;0;1;0;1;43500.0000;43500.0000;0.0000;1;77;5;1;0
1238;1;1;0;0;0;19711.9102;30000.0000;0.0000;0;6;5;1;0
1239;1;1;0;0;0;16276.2002;26076.1992;0.0000;0;0;5;0;0
1240;1;0;0;0;0;43519.6602;65000.0000;0.0000;0;38;6;1;0
1241;0;1;1;0;0;4244.3301;18244.3301;0.0000;0;34;5;0;0
1242;0;1;1;0;0;6935.0000;21000.0000;0.0000;0;126;5;0;0
1243;0;1;1;0;0;28958.1406;60000.0000;0.0000;1;36;3;1;0
1244;0;1;1;0;0;66851.6719;81851.6719;0.0000;0;268;3;0;0
1245;0;1;1;0;1;27053.9707;27053.9707;0.0000;1;53;4;0;0
1246;0;1;0;1;0;0.0000;40000.0000;0.0000;0;14;5;0;0
1247;0;0;1;0;0;26407.7891;65000.0000;0.0000;0;42;3;1;0
1248;1;1;0;1;1;29000.0000;29000.0000;0.0000;1;31;3;1;0
1249;0;1;0;1;0;0.0000;10000.0000;0.0000;0;0;5;0;0
1250;0;1;0;0;0;11900.7803;26900.7793;0.0000;0;10;5;0;0
1251;0;1;1;0;0;25363.0000;25363.0000;0.0000;0;64;2;0;0
1252;0;1;1;0;1;9485.0498;10021.2803;536.2300;0;6;3;0;0
1253;1;0;0;0;1;707600.0000;707600.0000;0.0000;1;118;3;0;0
1254;1;1;1;0;0;44909.1406;60000.0000;0.0000;0;132;6;0;0
1255;1;0;0;0;0;9712.0303;16700.0000;0.0000;0;8;6;0;0
1256;1;1;1;0;0;11093.0703;20000.0000;0.0000;0;64;6;1;0
1257;0;1;0;1;0;0.0000;20000.0000;10000.0000;0;0;5;0;0
1258;1;0;0;0;1;13787.7305;13787.7305;0.0000;0;140;6;0;0
1259;0;1;0;0;0;22737.4297;40000.0000;0.0000;0;139;5;0;0
1260;0;1;1;0;0;8667.3496;16667.3496;0.0000;0;215;5;0;0
1261;1;1;1;0;0;22205.7500;37000.0000;5000.0000;0;79;3;0;0
1262;0;1;1;0;0;12912.0400;20000.0000;0.0000;0;55;5;1;0
1263;0;1;0;0;0;12228.1504;15500.0000;0.0000;0;12;3;0;0
1264;1;1;1;0;1;27539.9902;32500.0000;0.0000;1;111;3;1;0
1265;0;1;0;0;0;6162.2500;21162.2500;15000.0000;0;30;3;1;0
1266;0;1;0;0;0;7780.7002;30000.0000;2500.0000;0;15;5;0;0
1267;1;1;1;0;0;46030.6719;146030.6719;100000.0000;0;94;6;2;0
1268;0;0;0;0;0;46219.9883;46219.9883;0.0000;0;74;3;0;0
1269;0;0;1;0;0;12917.4102;32917.4102;0.0000;0;122;6;0;0
1270;0;0;0;0;0;13050.0000;63050.0000;20000.0000;1;187;5;0;0
1271;0;1;1;0;0;12948.6201;35000.0000;0.0000;0;96;5;0;0
1272;1;0;1;0;0;36141.3984;36141.3984;0.0000;0;183;4;0;0
1273;1;1;1;0;0;30400.3906;40400.3906;0.0000;0;48;3;1;0
1274;1;1;1;0;0;9350.2998;40000.0000;10000.0000;0;19;6;0;0
1275;0;0;0;0;1;24881.6504;24881.6504;0.0000;1;68;3;0;0
1276;0;0;1;0;1;8004.0000;8004.0000;0.0000;0;9;3;0;0
1277;1;1;1;1;0;0.0000;23000.0000;0.0000;0;0;5;0;0
1278;1;1;1;0;1;37886.3516;100000.0000;0.0000;0;30;5;1;0
1279;0;0;0;1;0;0.0000;40000.0000;0.0000;0;0;5;0;0
1280;0;1;0;0;0;18307.5703;44000.0000;0.0000;1;103;3;0;0
1281;0;1;0;0;0;9813.5098;9813.5098;0.0000;0;271;3;0;0
1282;1;0;0;1;0;0.0000;15000.0000;0.0000;0;0;5;0;0
1283;0;1;1;0;0;38191.4609;63557.5703;8000.0000;0;32;3;0;0
1284;0;1;1;0;1;4315.4902;14315.4902;10000.0000;0;14;3;0;0
1285;0;0;0;0;0;78776.7422;78776.7422;0.0000;1;64;3;1;0
1286;0;1;1;0;0;19695.5000;60000.0000;0.0000;0;12;5;0;0
1287;1;1;0;0;0;24865.3496;30000.0000;0.0000;0;211;6;1;0
1288;1;0;1;0;1;32971.9102;32971.9102;0.0000;1;10;3;0;0
1289;0;0;1;1;0;0.0000;15000.0000;0.0000;0;0;5;0;0
1290;0;1;0;0;0;13505.2695;33505.2695;0.0000;0;56;5;0;0
1291;1;1;0;0;0;21222.8594;36000.0000;0.0000;0;94;5;0;0
1292;0;1;0;0;0;4822.1899;13822.1904;9000.0000;0;24;5;0;0
1293;0;0;0;0;1;18324.3691;18324.3691;0.0000;0;83;3;0;0
1294;0;1;1;0;0;11926.4297;30000.0000;0.0000;0;20;3;0;0
1295;1;1;1;0;1;5220.0000;79000.0000;45000.0000;1;38;3;1;0
1296;1;0;1;1;0;0.0000;17000.0000;0.0000;0;24;5;0;0
1297;0;1;0;0;0;20029.0996;38000.0000;0.0000;0;271;5;0;0
1298;0;0;0;0;0;85672.9766;125672.9766;0.0000;1;177;3;0;0
1299;0;0;1;0;0;8210.9199;40000.0000;5000.0000;0;15;3;0;0
1300;0;1;1;0;0;4443.9399;9443.9404;5000.0000;0;41;5;0;0
1301;1;1;0;0;0;27238.1094;38000.0000;0.0000;0;32;3;0;0
1302;1;1;1;0;0;15198.7100;39198.7109;0.0000;0;39;3;1;0
1303;0;0;1;0;0;35067.1914;26000.0000;0.0000;0;204;3;0;0
1304;0;1;1;0;0;6904.4502;21904.4492;0.0000;0;30;6;0;0
1305;0;0;1;0;1;12784.0596;15000.0000;0.0000;0;62;3;0;0
1306;0;1;1;0;0;17175.8008;37175.8008;20000.0000;0;90;5;0;0
1307;0;1;1;0;0;9984.8096;30000.0000;0.0000;1;160;5;1;0
1308;0;0;0;0;1;40640.4805;40640.4805;0.0000;1;8;3;0;0
1309;0;1;1;0;1;20010.0000;25010.0000;5000.0000;0;17;3;0;0
1310;0;1;1;1;0;0.0000;23000.0000;0.0000;0;0;6;0;0
1311;0;1;1;0;0;10505.6602;10505.6602;0.0000;0;158;3;0;0
1312;0;0;1;0;0;12587.9902;22587.9902;10000.0000;0;84;3;0;0
1313;1;1;0;0;1;27594.1094;40000.0000;0.0000;0;55;1;1;0
1314;1;1;0;1;1;0.0000;40000.0000;0.0000;1;0;5;0;0
1315;0;1;0;0;0;13310.6797;32514.4395;0.0000;0;36;5;0;0
1316;0;1;1;0;1;19870.3809;54900.0000;0.0000;0;46;3;0;0
1317;1;1;0;0;1;52691.3984;52691.3984;0.0000;0;18;5;1;0
1318;1;1;1;0;1;52098.8008;52098.8008;0.0000;1;64;3;2;0
1319;0;1;1;0;0;7984.8799;12000.0000;4000.0000;0;20;3;0;0
1320;0;1;1;1;0;0.0000;20000.0000;4500.0000;0;0;5;0;0
1321;1;0;1;0;1;13720.7305;23720.7305;0.0000;0;53;3;0;0
1322;1;1;0;0;0;11665.0498;36000.0000;15000.0000;0;25;7;0;0
1323;1;0;1;0;0;20804.2793;40000.0000;0.0000;1;324;3;1;0
1324;1;1;1;0;1;50000.4609;80000.0000;0.0000;1;10;3;2;0
1325;0;1;0;0;0;12957.5703;25000.0000;0.0000;0;43;6;0;0
1326;1;1;1;0;0;44901.7305;100000.0000;0.0000;0;48;3;0;0
1327;0;1;0;0;0;20870.6992;30870.6992;10000.0000;1;94;3;0;0
1328;1;0;1;0;1;35148.8398;35148.8398;0.0000;0;23;3;0;0
1329;0;1;1;0;0;25287.9004;75287.8984;0.0000;0;202;5;0;0
1330;0;1;0;0;0;11063.2305;47000.0000;0.0000;0;10;6;0;0
1331;0;1;1;0;0;65353.8086;65353.8086;0.0000;0;224;3;0;0
1332;0;1;1;0;1;88333.0000;100000.0000;0.0000;0;56;5;0;0
1333;1;0;0;0;1;64585.4219;64585.4219;0.0000;0;178;3;0;0
1334;0;1;1;0;0;6571.6499;20571.6504;0.0000;0;110;5;0;0
1335;1;1;1;0;0;20109.1504;25109.1504;0.0000;0;31;5;0;0
1336;0;1;1;0;0;4166.3999;12000.0000;0.0000;0;237;6;0;0
1337;1;1;1;0;0;41738.9883;60000.0000;0.0000;1;17;3;1;0
1338;0;0;1;1;0;0.0000;6953.3198;0.0000;0;0;5;0;0
1339;0;1;0;0;0;5437.5000;5437.5000;0.0000;0;119;6;0;0
1340;0;1;0;0;0;9829.9902;30000.0000;0.0000;0;224;5;0;0
1341;1;0;0;0;0;10346.7197;38000.0000;15000.0000;0;27;3;1;0
1342;1;1;1;1;0;0.0000;30000.0000;0.0000;0;0;6;0;0
1343;0;0;0;0;0;19270.6191;19270.6191;0.0000;0;25;5;0;0
1344;0;1;0;0;0;41779.0000;41779.0000;0.0000;1;234;3;0;0
1345;0;1;1;0;0;5076.9702;18000.0000;0.0000;0;17;5;0;0
1346;0;0;1;0;1;30883.6602;30883.6602;0.0000;1;67;3;0;0
1347;0;1;1;0;0;14978.6602;14978.6602;0.0000;0;18;6;0;0
1348;1;0;1;0;1;27574.2305;27574.2305;0.0000;0;16;3;0;0
1349;0;1;0;0;0;22296.0508;32296.0508;10000.0000;0;6;6;0;0
1350;1;1;1;0;1;71874.3203;120000.0000;0.0000;0;40;3;0;0
1351;1;1;0;0;0;28451.8496;58451.8516;0.0000;1;132;3;1;0
1352;1;1;1;1;0;0.0000;30000.0000;0.0000;0;10;6;1;0
1353;0;1;1;0;0;9000.0000;9000.0000;0.0000;0;182;6;0;0
1354;1;1;0;0;0;17181.4492;30000.0000;0.0000;0;128;5;0;0
1355;1;1;0;0;0;16037.0000;30000.0000;0.0000;0;36;6;1;0
1356;1;1;1;0;0;37912.8086;37912.8086;0.0000;0;58;6;0;0
1357;1;0;0;0;0;12100.6201;23000.0000;0.0000;0;60;5;0;0
1358;0;1;1;0;0;10126.6104;37000.0000;7000.0000;0;49;3;0;0
1359;0;0;1;0;0;8949.7305;8949.7305;0.0000;0;333;3;0;0
1360;1;1;0;0;0;103716.1094;103716.1094;0.0000;1;54;3;1;0
1361;1;0;1;0;1;134840.8281;146840.8281;0.0000;0;61;3;0;0
1362;1;1;1;0;0;37875.4414;60000.0000;0.0000;1;25;3;1;0
1363;1;0;0;0;1;16611.1699;46611.1719;0.0000;0;19;3;0;0
1364;0;1;1;0;0;8758.9697;8758.9697;0.0000;0;29;5;0;0
1365;1;1;1;0;0;49389.1406;65000.0000;0.0000;0;281;4;1;0
1366;1;1;1;0;1;43862.5000;65000.0000;0.0000;0;24;3;1;0
1367;0;1;1;1;0;0.0000;16858.0000;0.0000;0;88;5;0;0
1368;1;1;1;0;0;8981.4902;38981.4883;30000.0000;0;88;5;0;0
1369;0;1;1;0;1;78545.9375;89545.9375;11000.0000;1;218;2;1;0
1370;1;1;1;0;0;31097.4199;42000.0000;0.0000;0;14;3;0;0
1371;0;0;0;0;1;17704.2305;37704.2305;20000.0000;0;14;3;0;0
1372;0;0;1;0;1;13918.0000;40000.0000;0.0000;0;23;5;0;0
1373;0;1;0;0;0;7157.1699;37157.3281;30000.0000;0;64;5;0;0
1374;1;0;0;1;0;0.0000;15300.0000;6000.0000;0;0;6;1;0
1375;1;0;1;0;1;56407.5195;96407.5234;0.0000;0;76;2;1;0
1376;0;1;0;0;0;24672.9004;37672.8984;13000.0000;0;51;5;0;0
1377;0;1;0;0;0;20001.9707;37001.9688;0.0000;0;128;3;1;0
1378;1;1;0;1;0;0.0000;45000.0000;0.0000;0;120;3;1;0
1379;1;0;0;1;0;0.0000;13000.0000;0.0000;0;0;5;0;0
1380;0;1;1;0;0;21534.0195;27534.0195;6000.0000;0;183;6;0;0
1381;0;0;1;0;0;8099.7700;8099.7700;0.0000;0;372;5;0;0
1382;0;0;0;0;0;13719.0000;40000.0000;7000.0000;0;252;5;0;0
1383;1;0;0;0;0;24970.6797;35000.0000;10000.0000;0;17;6;1;0
1384;1;1;1;0;1;30450.0000;50000.0000;0.0000;0;36;3;0;0
1385;0;1;0;1;0;0.0000;37000.0000;5000.0000;0;0;3;0;0
1386;1;1;1;0;0;15141.7305;18000.0000;0.0000;0;126;4;0;0
1387;1;1;0;0;1;52200.0000;82200.0000;0.0000;1;25;3;0;0
1388;1;1;1;0;0;23363.2109;33000.0000;0.0000;0;12;3;0;0
1389;0;1;1;0;0;21067.6094;51067.6094;0.0000;0;132;4;1;0
1390;1;1;1;0;1;15939.9502;23939.9492;0.0000;0;8;3;1;0
1391;0;1;1;0;0;8700.0000;30000.0000;0.0000;0;7;6;0;0
1392;0;1;0;1;0;0.0000;18000.0000;0.0000;0;0;5;0;0
1393;0;0;0;0;1;29143.4395;29143.4395;0.0000;1;104;3;1;0
1394;0;1;1;0;0;7307.9800;20000.0000;0.0000;1;60;5;0;0
1395;0;1;0;0;0;14478.0703;40000.0000;0.0000;0;94;3;0;0
1396;1;1;0;0;0;19392.6094;40000.0000;0.0000;0;113;5;0;0
1397;1;1;1;0;1;61052.0000;111052.0000;0.0000;1;56;3;0;0
1398;0;1;0;0;0;18076.5801;34000.0000;0.0000;0;86;3;0;0
1399;0;1;1;0;0;9338.0000;25000.0000;0.0000;0;10;4;0;0
1400;0;1;0;0;0;4347.7300;17000.0000;4000.0000;0;55;5;0;0
